      0.110E-05    0.200    0.000    0.000    0.000
      0.110E-05    0.200    0.000    0.000    0.000
      0.110E-05    0.200    0.000    0.000    0.000
      0.111E-05    0.200    0.000    0.000    0.000
      0.111E-05    0.200    0.000    0.000    0.000
      0.111E-05    0.200    0.000    0.000    0.000
      0.112E-05    0.200    0.000    0.000    0.000
      0.112E-05    0.200    0.000    0.000    0.000
      0.112E-05    0.200    0.000    0.000    0.000
      0.113E-05    0.200    0.000    0.000    0.000
      0.113E-05    0.200    0.000    0.000    0.000
      0.113E-05    0.200    0.000    0.000    0.000
      0.114E-05    0.200    0.000    0.000    0.000
      0.114E-05    0.200    0.000    0.000    0.000
      0.114E-05    0.200    0.000    0.000    0.000
      0.115E-05    0.200    0.000    0.000    0.000
      0.115E-05    0.200    0.000    0.000    0.000
      0.115E-05    0.200    0.000    0.000    0.000
      0.116E-05    0.200    0.000    0.000    0.000
      0.116E-05    0.200    0.000    0.000    0.000
      0.116E-05    0.200    0.000    0.000    0.000
      0.117E-05    0.200    0.000    0.000    0.000
      0.117E-05    0.200    0.000    0.000    0.000
      0.117E-05    0.200    0.000    0.000    0.000
      0.118E-05    0.200    0.000    0.000    0.000
      0.118E-05    0.200    0.000    0.000    0.000
      0.118E-05    0.200    0.000    0.000    0.000
      0.119E-05    0.200    0.000    0.000    0.000
      0.119E-05    0.200    0.000    0.000    0.000
      0.120E-05    0.200    0.000    0.000    0.000
      0.120E-05    0.200    0.000    0.000    0.000
      0.120E-05    0.200    0.000    0.000    0.000
      0.121E-05    0.200    0.000    0.000    0.000
      0.121E-05    0.200    0.000    0.000    0.000
      0.121E-05    0.200    0.000    0.000    0.000
      0.122E-05    0.200    0.000    0.000    0.000
      0.122E-05    0.200    0.000    0.000    0.000
      0.122E-05    0.200    0.000    0.000    0.000
      0.123E-05    0.200    0.000    0.000    0.000
      0.123E-05    0.200    0.000    0.000    0.000
      0.124E-05    0.200    0.000    0.000    0.000
      0.124E-05    0.200    0.000    0.000    0.000
      0.124E-05    0.200    0.000    0.000    0.000
      0.125E-05    0.200    0.000    0.000    0.000
      0.125E-05    0.200    0.000    0.000    0.000
      0.125E-05    0.200    0.000    0.000    0.000
      0.126E-05    0.200    0.000    0.000    0.000
      0.126E-05    0.200    0.000    0.000    0.000
      0.127E-05    0.200    0.000    0.000    0.000
      0.127E-05    0.200    0.000    0.000    0.000
      0.127E-05    0.200    0.000    0.000    0.000
      0.128E-05    0.200    0.000    0.000    0.000
      0.128E-05    0.200    0.000    0.000    0.000
